component_name,component_type,App Name,App Owner,File_name,Open Mode,Closed,Read,Write,Rewrite,Start,Release,Delete,Sort,Merge,Optional
CPCB0943,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE-3,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0943,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE-4,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0943,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE-5,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0943,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0944,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0944,COBOL,Policy Remarks,"Hutto, Amy",CLO-REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0945,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0945,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0945,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0950,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0950,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0950,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0955,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0955,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0955,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0956,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0956,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0956,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0960,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0960,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0960,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0962,COBOL,Policy Remarks,"Hutto, Amy",CLI-LTC-CLAIM-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0962,COBOL,Policy Remarks,"Hutto, Amy",CLO-LTC-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0964,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0964,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0970,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0970,COBOL,Policy Remarks,"Hutto, Amy",CLI-STATE-CODE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0970,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0970,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0972,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXT-CLAIM-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0972,COBOL,Policy Remarks,"Hutto, Amy",CLI-SYSCRD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0972,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXT-REPORT-N,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0972,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXT-REPORT-S,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0972,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXT-REPORT-E,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0972,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXT-REPORT-W,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0972,COBOL,Policy Remarks,"Hutto, Amy",REJECT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0973,COBOL,Policy Remarks,"Hutto, Amy",CLAIM-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0973,COBOL,Policy Remarks,"Hutto, Amy",LOB-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0973,COBOL,Policy Remarks,"Hutto, Amy",OUTPUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0975,COBOL,Policy Remarks,"Hutto, Amy",T232-TRANS-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0975,COBOL,Policy Remarks,"Hutto, Amy",MTD-CLAIMS-EXTRACT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0980,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0980,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0980,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0985,COBOL,Policy Remarks,"Hutto, Amy",WRO-BIN-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0985,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0986,COBOL,Policy Remarks,"Hutto, Amy",CLI-DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0986,COBOL,Policy Remarks,"Hutto, Amy",CLO-BIN-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0986,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0987,COBOL,Policy Remarks,"Hutto, Amy",CLI-DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0987,COBOL,Policy Remarks,"Hutto, Amy",CLO-BIN-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0987,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0990,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0990,COBOL,Policy Remarks,"Hutto, Amy",CLI-GROUP-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0990,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0990,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0990,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXCEL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0991,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0991,COBOL,Policy Remarks,"Hutto, Amy",CLI-GROUP-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0991,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0991,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0991,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXCEL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0993,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0993,COBOL,Policy Remarks,"Hutto, Amy",CLI-GROUP-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0993,COBOL,Policy Remarks,"Hutto, Amy",CLI-COMPANY-CONTROL,INPUT,No,Yes,No,No,No,No,No,No,No,No
CPCB0993,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0993,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXCEL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0993,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0994,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0994,COBOL,Policy Remarks,"Hutto, Amy",CLI-GROUP-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0994,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0994,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1000,COBOL,Policy Remarks,"Hutto, Amy",CLO-CDC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1000,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1020,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1020,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1041,COBOL,Policy Remarks,"Hutto, Amy",RPTNAME,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1041,COBOL,Policy Remarks,"Hutto, Amy",RPTDATA,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1041,COBOL,Policy Remarks,"Hutto, Amy",DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1042,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1042,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-WEL-EXTRACT-C,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1042,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1042,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-WEL-EXTRACT-AH,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",MONTHLY-DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",CLI-POLICY-TREAT-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",CLI-WELL-BEN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",CLI-COMP-CODE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",NUMBER-TABLE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",CLO-FORM-REQ-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE3,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",CLO-CAN-LETTER-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",CLO-CAN-WELL-ACCUM-PAIDXT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1043,COBOL,Policy Remarks,"Hutto, Amy",CLO-CAN-ENS-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1044,COBOL,Policy Remarks,"Hutto, Amy",MONTHLY-DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1044,COBOL,Policy Remarks,"Hutto, Amy",CLI-COMP-CODE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1044,COBOL,Policy Remarks,"Hutto, Amy",CLI-POLICY-TREATDT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1044,COBOL,Policy Remarks,"Hutto, Amy",CLI-WELL-BEN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1044,COBOL,Policy Remarks,"Hutto, Amy",CLO-FORM-REQ-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1044,COBOL,Policy Remarks,"Hutto, Amy",CLO-LETTERS-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1044,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1044,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1044,COBOL,Policy Remarks,"Hutto, Amy",CLO-WLB-ENS-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1045,COBOL,Policy Remarks,"Hutto, Amy",REP-INFO,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1045,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1049,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1049,COBOL,Policy Remarks,"Hutto, Amy",EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1049,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB104X,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB104X,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-WEL-EXTRACT-C,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB104X,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB104X,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-WEL-EXTRACT-AH,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1056,COBOL,Policy Remarks,"Hutto, Amy",MONTHLY-DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1056,COBOL,Policy Remarks,"Hutto, Amy",CLI-COMP-CODE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1056,COBOL,Policy Remarks,"Hutto, Amy",CURRENT-DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1056,COBOL,Policy Remarks,"Hutto, Amy",CLO-FORM-REQ-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1075,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1075,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1075,COBOL,Policy Remarks,"Hutto, Amy",RECORD-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1080,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1080,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1080,COBOL,Policy Remarks,"Hutto, Amy",RECORD-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1088,COBOL,Policy Remarks,"Hutto, Amy",DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1088,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS-YTD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1088,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS-PAID-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1090,COBOL,Policy Remarks,"Hutto, Amy",CLO-ADHOC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1090,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1093,COBOL,Policy Remarks,"Hutto, Amy",DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1093,COBOL,Policy Remarks,"Hutto, Amy",YTD-CMBD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1093,COBOL,Policy Remarks,"Hutto, Amy",PRINT-YTD-CMBD-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1095,COBOL,Policy Remarks,"Hutto, Amy",CLO-ADHOC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1095,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1099,COBOL,Policy Remarks,"Hutto, Amy",CLI-PMR-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1099,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1100,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROC-DATE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1100,COBOL,Policy Remarks,"Hutto, Amy",CLI-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1100,COBOL,Policy Remarks,"Hutto, Amy",CLI-POLICY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1100,COBOL,Policy Remarks,"Hutto, Amy",CLI-RUN-FREQ,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1100,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1101,COBOL,Policy Remarks,"Hutto, Amy",CLI-POLICY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1101,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1101,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1101,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE3,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1101,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE4,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1101,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE5,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1102,COBOL,Policy Remarks,"Hutto, Amy",CLI-POLICY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1102,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1103,COBOL,Policy Remarks,"Hutto, Amy",CLI-POLICY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1103,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1103,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1103,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE3,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1105,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROC-DATE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1105,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1105,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1112,COBOL,Policy Remarks,"Hutto, Amy",I-CLONES-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1112,COBOL,Policy Remarks,"Hutto, Amy",O-UPDATE1-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1112,COBOL,Policy Remarks,"Hutto, Amy",O-UPDATE2-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1112,COBOL,Policy Remarks,"Hutto, Amy",REPORT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1300,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1300,COBOL,Policy Remarks,"Hutto, Amy",CLO-DELETE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1303,COBOL,Policy Remarks,"Hutto, Amy",CLI-COMPANY-CONTROL,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1303,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1303,COBOL,Policy Remarks,"Hutto, Amy",CLO-UPDATE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1304,COBOL,Policy Remarks,"Hutto, Amy",CLI-COMPANY-CONTROL,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1304,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1304,COBOL,Policy Remarks,"Hutto, Amy",CLO-UPDATE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB146A,COBOL,Policy Remarks,"Hutto, Amy",CLI-EFS-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB146A,COBOL,Policy Remarks,"Hutto, Amy",CLO-EFS-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1550,COBOL,Policy Remarks,"Hutto, Amy",CLI-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1550,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1560,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1560,COBOL,Policy Remarks,"Hutto, Amy",CLO-REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1560,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXCLUDED-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1596,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1596,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1596,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE-DENTAL-ALL,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1596,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE-DENTAL-DENIED,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1596,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE-OTHER-ALL,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1596,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE-OTHER-DENIED,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1597,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1597,COBOL,Policy Remarks,"Hutto, Amy",CLI-COMP-CODE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB1597,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1600,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1600,COBOL,Policy Remarks,"Hutto, Amy",CLI-LETTER-EXCLUSION-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB1600,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1600,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB1603,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
