calling_component_name,calling_component_type,app_name,app_owner,called_component_name,called_component_type,instance
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DCPLUGS,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDILOAN,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI0010,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXT0010,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDIV1000,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDIV1040,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI1030,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI0000,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D15WRKA,ASM_COPYBOOK,Columbus
DC15QUAL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FMTRAN,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@PARMS,FILE,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FILEWORK,FILE,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORKAREA,FILE,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MTRAILER,FILE,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",GTRAILER,FILE,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",QTRAILER,FILE,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHATRAIL,FILE,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHPTRAIL,FILE,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",NP1549Z,ASSEMBLER,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ZTRAILER,FILE,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",NP11GGM,ASSEMBLER,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DRSDNA,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RBPDSECT,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DCPLUGS,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDILOAN,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI0010,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXT0010,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDIV1000,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDIV1040,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI1030,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI0000,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D15WRKA,ASM_COPYBOOK,Columbus
DC15SFB,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FMTRAN,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FILEWORK,FILE,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORKAREA,FILE,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ATRAILER,FILE,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",UTRAILER,FILE,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",GTRAILER,FILE,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC15ACC,ASSEMBLER,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",QTRAILER,FILE,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ZTRAILER,FILE,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BACA6040,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DRSDNA,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RBPDSECT,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DCPLUGS,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDILOAN,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI0010,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXT0010,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDIV1000,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDIV1040,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI1030,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI0000,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D15WRKA,ASM_COPYBOOK,Columbus
DC15SIX,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FMTRAN,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXDC15V,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ATRAILER,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BTRAILER,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FILEWORK,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORKAREA,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM13,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MORTREAD,ASSEMBLER,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",EM1DSEC1,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM12,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM18,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",EM2DSEC2,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM51,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM140,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DPX1030,ASSEMBLER,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM6,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM20,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM1,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM7,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM16,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM10,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ELEM11,FILE,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D15MSG1,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D15MSG2,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D15MSG3,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D15MSG4,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXDC15V,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DRSDNA,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RBPDSECT,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DCPLUGS,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDILOAN,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI0010,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXT0010,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDIV1000,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDIV1040,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI1030,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI0000,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D15WRKA,ASM_COPYBOOK,Columbus
DC15VII,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FMTRAN,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ACCNTIN,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CS20,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",NP00020,ASSEMBLER,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ATRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHATRAIL,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@ACTCOM,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",QTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@DXS3020,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ETRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DXSENTRY,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@DXP3020,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DPX3020,ASSEMBLER,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@MDPRMA,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",EM1DSEC1,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@MDPRMC,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@DAAACCT,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHPTRAIL,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",UTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FRONT,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMTHD,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@DDILOAN,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DPI3010,ASSEMBLER,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@DXT0010,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DPX0010,ASSEMBLER,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@CDCNACT,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RJACCTCN,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ZTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",GTRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",STRAILER,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MPCSAV2,FILE,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC20WORK,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DCPLUGS,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DCACCT,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DCCOMM,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CDCNACT,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDILOAN,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDAACCT,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXI0000,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXP3020,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXS3020,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DDXT0010,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",GIINFO2,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MTMDPRMA,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MTMDPRMC,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D20MSG1,ASM_COPYBOOK,Columbus
DC20A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",D20MSG2,ASM_COPYBOOK,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CNACDUMY,FILE,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@DCPLUGS,FILE,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@REAR00,FILE,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",@REARXX,FILE,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RTRAILER,FILE,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",QTRAILER,FILE,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ATRAILER,FILE,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MDPREMA ,COBOL,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MTMDPRMA,ASM_COPYBOOK,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CDREAR00,ASM_COPYBOOK,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CDREARXX,ASM_COPYBOOK,Columbus
DC36,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DCPLUGS,ASM_COPYBOOK,Columbus
DC42AFL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
DC42AFL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMLNGTH,FILE,Columbus
DC42AFL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AFLPASS,FILE,Columbus
DC42AFL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",UTRAILER,FILE,Columbus
DC42AFL,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC50WK,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INFILE,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BILLA,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",KDCPLUG,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ZTRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",UTRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",QTRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BILLB,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ATRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHNTRAIL,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",UTAB0050,ASSEMBLER,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CTRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MMPBASE,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MTRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ETRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BILLF,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DTRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REXTENSN,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BILLG,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BILLH,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BILLM,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BILLX,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHATRAIL,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHPTRAIL,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BCTL,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",NP00020,ASSEMBLER,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BILLHDR,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MDPREMA ,COBOL,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MDPREMH ,COBOL,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TRANCOM,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",BTRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PTRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PCOMM,COBOL,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PDTO,COBOL,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MDPRMPHD,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",MMPPHSX,COBOL,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AFGRPBIL,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",GTRAILER,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC50R,ASSEMBLER,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",UPLINE,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",UPPRT,FILE,Columbus
DC50A,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",UPWRITE,ASSEMBLER,Columbus
